job_id,stage_id,task_id,job_arrival_t,task_start_t,task_end_t,task_dur,job_end_t,job_dur
10,2,19,1247619.5594386966,1249619.5594386966,1250720.3594386966,1100,1258019.4594386967,10399
10,3,1,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,7,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,4,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,10,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,13,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,19,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,16,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,0,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,3,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,9,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,6,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,12,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,15,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,18,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,2,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,5,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,8,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,14,1247619.5594386966,1250720.3594386966,1252010.7094386967,1290,1258019.4594386967,10399
10,3,17,1247619.5594386966,1252010.7094386967,1252301.0594386968,290,1258019.4594386967,10399
10,3,11,1247619.5594386966,1251890.3594386966,1253180.7094386967,1290,1258019.4594386967,10399
10,4,0,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,3,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,6,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,12,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,9,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,15,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,18,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,5,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,2,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,8,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,11,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,17,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,14,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,1,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,4,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,10,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,7,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,13,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,19,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,4,16,1247619.5594386966,1253180.7094386967,1254420.9594386967,1240,1258019.4594386967,10399
10,5,0,1247619.5594386966,1254420.9594386967,1255552.9594386967,1132,1258019.4594386967,10399
10,5,1,1247619.5594386966,1254420.9594386967,1255552.9594386967,1132,1258019.4594386967,10399
10,6,2,1247619.5594386966,1256795.4594386967,1257907.4594386967,1112,1258019.4594386967,10399
10,6,3,1247619.5594386966,1256795.4594386967,1257907.4594386967,1112,1258019.4594386967,10399
10,6,0,1247619.5594386966,1257907.4594386967,1258019.4594386967,112,1258019.4594386967,10399
10,6,1,1247619.5594386966,1257907.4594386967,1258019.4594386967,112,1258019.4594386967,10399
11,0,12,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,18,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,2,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,8,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,5,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,11,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,14,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,17,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,1,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,4,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,7,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,13,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,10,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,16,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,19,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,0,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,6,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,3,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,9,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,0,15,1716193.4984100973,1718193.4984100973,1719295.8484100974,1102,1720499.8484100974,4306
11,1,0,1716193.4984100973,1719295.8484100974,1720397.8484100974,1102,1720499.8484100974,4306
11,1,1,1716193.4984100973,1720397.8484100974,1720499.8484100974,102,1720499.8484100974,4306
12,0,4,1847634.3119088588,1850734.3619088589,1852139.5619088588,1405,1861118.1619088585,13483
12,0,0,1847634.3119088588,1852139.5619088588,1852544.7619088588,405,1861118.1619088585,13483
12,0,3,1847634.3119088588,1852544.7619088588,1852949.9619088587,405,1861118.1619088585,13483
12,0,2,1847634.3119088588,1852949.9619088587,1853355.1619088587,405,1861118.1619088585,13483
12,0,1,1847634.3119088588,1853355.1619088587,1853760.3619088586,405,1861118.1619088585,13483
12,1,0,1847634.3119088588,1854639.7619088588,1856498.1619088587,1858,1861118.1619088585,13483
12,1,3,1847634.3119088588,1856498.1619088587,1857356.5619088586,858,1861118.1619088585,13483
12,1,9,1847634.3119088588,1857356.5619088586,1858214.9619088585,858,1861118.1619088585,13483
12,1,6,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,12,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,15,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,18,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,2,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,5,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,8,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,14,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,11,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,17,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,1,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,7,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,4,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,10,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,16,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,13,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,1,19,1847634.3119088588,1857665.7619088585,1859524.1619088585,1858,1861118.1619088585,13483
12,2,5,1847634.3119088588,1850734.3619088589,1854639.7619088588,3905,1861118.1619088585,13483
12,2,2,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,8,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,14,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,11,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,17,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,1,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,7,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,4,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,10,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,13,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,19,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,16,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,0,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,3,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,6,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,12,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,9,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,15,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,2,18,1847634.3119088588,1853760.3619088586,1857665.7619088585,3905,1861118.1619088585,13483
12,3,19,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,16,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,0,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,3,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,6,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,12,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,9,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,15,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,18,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,5,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,2,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,8,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,14,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,11,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,17,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,1,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,7,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,4,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,10,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,3,13,1847634.3119088588,1849634.3119088588,1850734.3619088589,1100,1861118.1619088585,13483
12,4,3,1847634.3119088588,1859524.1619088585,1861118.1619088585,1594,1861118.1619088585,13483
12,4,6,1847634.3119088588,1859524.1619088585,1861118.1619088585,1594,1861118.1619088585,13483
12,4,2,1847634.3119088588,1859524.1619088585,1861118.1619088585,1594,1861118.1619088585,13483
12,4,5,1847634.3119088588,1859524.1619088585,1861118.1619088585,1594,1861118.1619088585,13483
12,4,1,1847634.3119088588,1859524.1619088585,1861118.1619088585,1594,1861118.1619088585,13483
12,4,4,1847634.3119088588,1859524.1619088585,1861118.1619088585,1594,1861118.1619088585,13483
12,4,0,1847634.3119088588,1859524.1619088585,1861118.1619088585,1594,1861118.1619088585,13483
13,0,7,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,13,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,10,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,16,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,19,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,0,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,6,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,3,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,9,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,12,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,18,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,15,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,2,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,5,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,11,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,8,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,14,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,17,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,4,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,0,1,1938575.6195059742,1940575.6195059742,1941749.2195059743,1173,1944200.2195059743,5624
13,1,2,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,8,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,5,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,11,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,17,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,14,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,1,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,4,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,10,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,7,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,13,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,16,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,19,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,3,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,0,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,6,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,9,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,15,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,12,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,1,18,1938575.6195059742,1941749.2195059743,1942870.2195059743,1121,1944200.2195059743,5624
13,2,0,1938575.6195059742,1942870.2195059743,1944035.2195059743,1165,1944200.2195059743,5624
13,2,1,1938575.6195059742,1944035.2195059743,1944200.2195059743,165,1944200.2195059743,5624
14,0,2,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,5,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,11,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,8,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,14,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,17,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,4,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,1,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,7,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,13,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,10,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,16,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,19,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,0,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,6,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,3,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,9,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,12,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,18,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,0,15,1960180.943513778,1962180.943513778,1963280.993513778,1100,1966979.393513778,6798
14,1,0,1960180.943513778,1963280.993513778,1964454.493513778,1173,1966979.393513778,6798
14,1,1,1960180.943513778,1964454.493513778,1964627.993513778,173,1966979.393513778,6798
14,2,2,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,5,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,11,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,8,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,14,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,17,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,4,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,1,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,7,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,10,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,16,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,13,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,19,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,0,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,3,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,9,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,6,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,12,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,15,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,2,18,1960180.943513778,1964627.993513778,1965730.393513778,1102,1966979.393513778,6798
14,3,1,1960180.943513778,1965730.393513778,1966854.893513778,1124,1966979.393513778,6798
14,3,0,1960180.943513778,1966854.893513778,1966979.393513778,124,1966979.393513778,6798
15,0,13,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,19,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,16,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,0,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,3,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,6,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,12,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,9,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,15,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,18,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,5,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,2,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,8,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,11,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,17,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,14,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,1,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,7,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,4,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,0,10,2052701.0847149463,2054701.0847149463,2055801.1347149464,1100,2059206.3847149464,6505
15,1,5,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,2,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,8,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,14,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,11,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,17,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,1,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,7,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,4,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,10,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,13,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,19,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,16,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,0,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,3,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,6,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,12,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,9,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,15,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,1,18,2052701.0847149463,2055801.1347149464,2056901.2347149465,1100,2059206.3847149464,6505
15,2,1,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,4,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,10,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,7,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,13,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,16,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,19,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,3,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,0,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,6,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,9,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,15,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,12,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,18,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,5,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,2,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,8,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,11,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,17,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,2,14,2052701.0847149463,2056901.2347149465,2058001.3847149464,1100,2059206.3847149464,6505
15,3,0,2052701.0847149463,2058001.3847149464,2059103.8847149464,1102,2059206.3847149464,6505
15,3,1,2052701.0847149463,2059103.8847149464,2059206.3847149464,102,2059206.3847149464,6505
16,0,1,2179034.372540219,2181034.372540219,2184289.3225402194,3254,2521735.3225402203,342700
16,0,4,2179034.372540219,2181034.372540219,2184289.3225402194,3254,2521735.3225402203,342700
16,0,7,2179034.372540219,2181034.372540219,2184289.3225402194,3254,2521735.3225402203,342700
16,0,13,2179034.372540219,2181034.372540219,2184289.3225402194,3254,2521735.3225402203,342700
16,0,10,2179034.372540219,2181034.372540219,2184289.3225402194,3254,2521735.3225402203,342700
